Quality	#1 ID	#2 ID	#1 String	#2 String
1	1404484	1404314	Mais de 6% dos homens que tomaram o medicamento desenvolveram tumores de alto grau, em comparação com 5,1% no placebo.	Eles descobriram que 6,4% dos homens em uso de finasterida tinham tumores de alto grau, em comparação com 5,1% em uso de placebo.
0	2839411	2839475	O MPx200, que será vendido por US $ 299,99, agora está disponível através do serviço mMode da AT &amp; T Wireless.	O telefone está disponível por US $ 299,99 com qualquer plano de serviço AT &amp; T Wireless compatível.
1	821520	821384	&quot;Esta nova divisão estará focada na tarefa de vital importância de proteger os ativos cibernéticos do país, para que possamos proteger melhor os ativos críticos de infraestrutura do país&quot;.	&quot;Esta nova divisão será focada na tarefa de vital importância de proteger os ciberassassinos do país, para que possamos proteger melhor os ativos críticos de infraestrutura do país&quot;, acrescentou.
1	1538790	1538868	As vendas de singles e álbuns baixados serão incluídas nas paradas da Billboard para essas configurações.	As vendas de downloads digitais de álbuns e singles gravados serão incluídas nas paradas de álbuns e singles, respectivamente.
1	621407	621315	Os resultados foram relatados online na edição de 1º de junho da revista científica Nature Medicine.	Os resultados foram publicados na edição de hoje da revista Nature Medicine.
1	2748306	2748295	Kerry esboçou no mês passado uma resolução da ONU que autoriza uma força militar sob o comando dos EUA e transfere a responsabilidade para as Nações Unidas pelos esforços políticos e humanitários.	Kerry esboçou no mês passado uma resolução da ONU autorizando uma força militar sob o comando dos EUA e transferindo a responsabilidade por esforços políticos e humanitários para a ONU.
1	3106657	3106635	Downer disse originalmente que os 14 curdos não pediram para serem considerados refugiados quando chegaram em um barco perto da ilha de Melville na semana passada.	O ministro das Relações Exteriores, Alexander Downer, afirmou ontem que o grupo de 14 curdos não pediu para ser considerado refugiado quando chegou à ilha de Melville na semana passada.
0	1701370	1701277	O governo identificou os supostos seqüestradores como Francisco Lamas Carón, 29, Luis Alberto Suarez Acosta, 22, e Yosvani Martínez Acosta, 27.	O ministério disse que os seqüestradores Francisco Lamas Caron, 29; Luis Alberto Suarez Acosta, 22; e Yosvani Martinez Acosta, 27, se mataram por razões desconhecidas.
1	1349416	1349690	&quot;O tribunal espera que, daqui a 25 anos, o uso de preferências raciais não seja mais necessário&quot;, escreveu O &#39;Connor.	O&#39;Connor escreveu: &quot;Esperamos que, daqui a 25 anos, o uso de preferências raciais não seja mais necessário&quot;.
1	2479147	2479132	A FTC também disse que a AOL e a CompuServe não entregaram descontos pontuais aos consumidores.	Em uma denúncia separada, a FTC alegou que a AOL e a CompuServe não entregaram descontos pontuais de US $ 400 aos consumidores.
1	1467347	1467378	O CELF disse que a IBM está buscando associação e planeja ser um participante ativo do fórum.	A IBM está buscando associação e planeja ser um participante ativo do CELF, de acordo com vários membros do CELF.
1	302689	302468	A notícia foi divulgada quando autoridades em Taiwan colocaram em quarentena centenas em dois grandes hospitais, em meio a temores de uma epidemia generalizada da Síndrome Respiratória Aguda Grave na ilha autônoma.	A ameaça surgiu quando as autoridades de Taiwan colocaram em quarentena centenas em dois hospitais, em meio a temores de uma epidemia de síndrome respiratória aguda grave.
0	3164525	3164660	&quot;Não desejo estar presente durante esta testemunha&quot;, disse ele ao juiz Al Girolami do Tribunal Superior do Condado de Stanislaus.	&quot;Sim, eu não desejo estar presente durante esta testemunha&quot;, disse Peterson, 31 anos, calmamente ao juiz quando retornou à sua cela.
0	1467588	1467641	O painel de 17 polegadas do Satellite oferece uma resolução máxima de 1.440 por 900 pixels, disse Toshiba.	O novo P25-S507 possui uma tela de 17 polegadas com uma resolução de 1.440 pixels por 900 pixels, igual à Apples PowerBook.
0	2228733	2228854	O americano médio faz quatro viagens por dia, 45% para compras ou compras.	Quase metade - 45% - é para fazer compras ou fazer compras.
1	2221657	2221678	Nas negociações da tarde na Europa, o CAC-40 da França subiu 1,5%, o FTSE 100 da Grã-Bretanha subiu 0,3% e o índice DAX da Alemanha avançou 1,2%.	Nas negociações da tarde na Europa, o CAC-40 da França avançou e o FTSE 100 da Grã-Bretanha ganhou 0,7%, enquanto o índice DAX da Alemanha subiu 0,6%.
0	344782	345304	A votação-chave veio na quinta-feira sobre a provisão de imposto sobre dividendos oferecida pelo senador Don Nickles, R-Oklahoma.	A votação principal na quinta-feira foi sobre uma provisão que elimina temporariamente o imposto sobre dividendos.
1	3119461	3119491	&quot;Não queríamos desligar&quot;, disse Lawrence Diamond, CFO, enquanto o advogado de O&#39;Donnell, Matthew Fishbein, o interrogava.	&quot;Não queríamos desligar&quot;, testemunhou Diamond sob interrogatório de Matthew Fishbein, um dos advogados de O&#39;Donell.
1	1264552	1264471	O OpForce 3.0 suporta Solaris, IBM AIX, Red Hat Linux e Windows.	O produto OpForce atualmente trabalha com servidores Solaris, AIX, Red Hat Linux e Windows.
1	1396868	1396786	Como tal, os consumidores querem aproveitar facilmente esse conteúdo, independentemente da fonte, em diferentes dispositivos e locais da casa, disse o grupo.	As empresas dizem que seus consumidores desejam aproveitar seu conteúdo, independentemente da fonte, em diferentes dispositivos e locais em casa.
0	2542022	2541932	Por causa disso, a família o manteve fora de casa por causa das objeções da avó, disse a polícia.	Por causa disso, a família o expulsou de casa por causa das objeções da avó e ele estava morando na rua.
1	2754803	2754782	Cinquenta e sete senadores, incluindo 24 republicanos, assinaram a carta.	Dos que assinaram a carta, 57 são senadores, incluindo 24 republicanos.
1	3113884	3113810	Um dos objetivos declarados publicamente pela Comissão é garantir que o software servidor de outros produtores possa trabalhar com computadores desktop executando o Windows tão facilmente quanto os da Microsoft.	A Comissão disse publicamente que um de seus objetivos é garantir que o software de servidor de outros produtores possa se conectar aos computadores desktop executando o Windows tão facilmente quanto a Microsoft.
1	2461128	2461192	&quot;Discordamos respeitosamente do pedido de taxas de Massachusetts com base em que eles não prevaleceram na grande maioria de suas reivindicações originais&quot;, disse a porta-voz da Microsoft Stacy Drake.	&quot;Discordamos respeitosamente do pedido de taxas de Massachusetts com base em que eles não prevaleceram na grande maioria de suas reivindicações originais&quot;.
1	3290113	3290192	Mas ele acrescentou: &quot;Você não pode vencer as eleições olhando pelo espelho retrovisor&quot;.	&quot;Você não pode vencer as eleições olhando pelo espelho retrovisor&quot;, disse ele.
1	1345526	1345340	Recentes decisões judiciais nos EUA exigiram que os provedores de Internet identificassem assinantes suspeitos de compartilhar ilegalmente arquivos de música e filme.	A nova campanha ocorre apenas algumas semanas após as decisões dos tribunais norte-americanos exigindo que os provedores de serviços da Internet identifiquem assinantes suspeitos de compartilhar ilegalmente arquivos de música e filme.
0	1799475	1799424	Ela também agradeceu ao namorado, o sargento. Ruben Contreras, que estava sentado ao lado do palco.	E ela tem um namorado, disseram as autoridades: sargento. Ruben Contreras, que estava sentada com sua família hoje.
1	2426922	2427014	Os escritórios federais deveriam permanecer fechados pelo segundo dia durante a noite (sexta-feira, horário dos EUA).	O governo fechou em Washington e os escritórios federais permaneceriam fechados ontem.
1	71782	72136	O governador do Missouri, Bob Holden, pediu à Casa Branca que declarasse um desastre federal em 39 municípios.	O governador Bob Holden pediu a Bush que declarasse 39 áreas de desastre nos condados de Missouri.
1	2566397	2566529	Segundo a declaração, Al-Amoudi fez pelo menos 10 viagens à Líbia usando dois passaportes americano e um iemenita.	A declaração afirma que Al-Amoudi fez pelo menos 10 viagens à Líbia usando um passaporte iemenita e dois americanos.
0	3111200	3111211	Ele pode armazenar mais de um gigabyte de informação equivalente a cerca de 12 horas de música em um centímetro cúbico.	E pode armazenar mais de um gigabyte de informação - equivalente a 1.000 imagens de alta qualidade ou cerca de 12 horas de música - em apenas um centímetro cúbico.
1	3357076	3357026	Uma tentativa no mês passado, no Senado, de manter o fundo aberto por mais um ano, fracassou.	Uma tentativa de manter o fundo aberto por mais um ano fracassou no Senado no mês passado.
0	352129	352112	Sua coalizão também aprovou algumas das leis mais progressistas do mundo para legalizar o casamento gay e a eutanásia e descriminalizar o uso pessoal de drogas leves.	A coalizão aprovou algumas das leis sociais mais progressistas do mundo, legalizando o casamento gay e a eutanásia.
1	539586	539363	O passageiro Keith Charlton, que ajudou a atacar o homem, elogiou ontem à noite os esforços do comissário-chefe de vôo ferido, conhecido pelos passageiros como Greg.	O passageiro Keith Charlton, que também atacou o atacante, elogiou os esforços do comissário de bordo principal ferido.
1	1072674	1072425	O advogado de O&#39;Brien, Jordan Green, se recusou a comentar.	Jordan Green, advogado particular de O &#39;Brien, disse que não tinha comentários.
0	2745358	2745404	A receita no trimestre mais recente aumentou 5,4%, para US $ 45,9 bilhões.	A receita aumentou 5,4%, para US $ 45,9 bilhões, ante US $ 43,6 bilhões no ano anterior.
1	1852279	1852455	A média industrial da Dow Jones fechou em 18,06, ou 0,2%, em 9266,51.	A média industrial Dow Jones blue-chip &lt;.DJI&gt; caiu 44,32 pontos, ou 0,48 por cento, para 9.240,25.
1	762446	762324	Mas ela não disse se certificará o orçamento de US $ 117,4 bilhões em dois anos para 2004-05.	Ela disse que ainda não sabia se certificaria o orçamento.
0	3337422	3337563	Se a Polônia, a Espanha e a Alemanha estivessem dispostas a fazer concessões em Bruxelas, a base de um acordo poderia ser encontrada.	&quot;Polônia, Espanha e Alemanha estavam prontas para conversar sobre um acordo&quot;, disse ele.
1	2581006	2580932	Quando um gerente o deixou entrar no apartamento, o jovem estava na banheira de um bebê, coberto com uma toalha e assistindo a um canal de desenho animado na TV.	Quando o gerente o deixou entrar no apartamento, Brianna estava no quarto da mãe, deitado na banheira de um bebê, coberto com uma toalha e assistindo a desenhos animados.
1	2614359	2614340	&quot;Vamos aderir à solicitação enquanto exploramos todas as nossas opções&quot;, disse à Reuters o porta-voz da VeriSign, Tom Galvin.	Aderiremos à solicitação enquanto exploramos todas as nossas opções &quot;, disse Russell Lewis, vice-presidente executivo do Grupo de Serviços de Nomes e Diretórios da VeriSign.
1	345700	345683	A Electronic Data Systems Corp. disse na quinta-feira que a Comissão de Valores Mobiliários pediu à empresa documentos relacionados ao seu grande contrato com a Marinha dos EUA.	Em um documento regulamentar, a EDS disse que a SEC havia solicitado informações relacionadas ao seu contrato de terceirização de TI com a Marinha dos EUA.
0	655008	654952	A segunda-feira aumentou sua linha de software de banco de dados com a introdução de um novo conjunto que automatiza o processo de definição, descrição e indexação das informações contidas no banco de dados.	O DB2 Cube Views automatiza o processo de criação de metadados, definindo, descrevendo e indexando informações em um banco de dados.
0	2598655	2598686	A veterana diplomata da Malásia se encontrou com Suu Kyi na quarta-feira na casa à beira do lago em Yangon, onde ela está sob prisão domiciliar.	Razali Ismail se encontrou por 90 minutos com Suu Kyi, ganhadora do Prêmio Nobel da Paz em 1991, em sua casa à beira do lago, onde ela está sob prisão domiciliar.
1	3322660	3322644	Os advogados de Malvo montaram uma defesa de insanidade, argumentando que a doutrinação de Maomé o deixou incapaz de dizer o certo do errado.	Os advogados de Malvo apresentaram uma defesa de insanidade, dizendo que a lavagem cerebral do atirador condenado John Allen Muhammad deixou Malvo incapaz de saber o certo do errado.
0	2238105	2238012	E a Primeira Emenda não diz que o livre exercício da religião é permitido - exceto em prédios do governo.	A emenda trata do livre exercício da religião versus o estabelecimento de uma religião pelo governo.
0	2268478	2268416	A vítima, que também não foi identificada, foi levada ao Hospital do Condado de Kings em condição &quot;extremamente crítica&quot;, disse Czartoryski.	A vítima do tiroteio foi levada ao Kings County Hospital Center, onde morreu mais tarde, informou a polícia.
1	2403100	2403192	Em média, os estudantes sofreram pelo menos um dos 13 sintomas entre três e 11 vezes no último ano.	Com base em pelo menos um desses sintomas, a maioria dos estudantes ficou de ressaca entre três e 11 vezes no ano passado.
1	3116793	3116876	O presidente da SEIU, Andrew Stern, disse que os sindicatos estão &quot;totalmente confortáveis&quot; com as posições de Dean.	Em seu discurso, Stern diz que seus membros estão &quot;totalmente confortáveis&quot; com as posições de Dean sobre questões de saúde.
0	1472318	1472426	Testemunhas da Malásia vão testemunhar na quinta-feira no julgamento por traição do clérigo Abu Bakar Bashir, considerado o líder do grupo terrorista Jemaah Islamiyah.	O segredo em torno do grupo terrorista Jemaah Islamiyah foi novamente destruído quando testemunhas da Malásia testemunharam no julgamento de traição de Abu Bakar Bashir.
0	111977	111896	O zagueiro do Chelsea Marcel Desailly foi o mais recente a se manifestar.	Marcel Desailly, capitão da França e zagueiro do Chelsea, acredita que esse último seja verdade.
1	1358458	1358496	Mas o instituto diz que o departamento &quot;subestima lamentavelmente&quot; as mudanças que ocorreriam sob a proposta.	Mas o instituto diz que o departamento &quot;subestima profundamente&quot; as mudanças que ocorreriam se a proposta fosse implementada.
0	360333	360465	Em março, 67% se conectaram por cabo, contra 63% no ano anterior.	Em março de 2003, 67% dos usuários de banda larga estavam conectados usando modems a cabo, em comparação com 28% usando DSL
0	2579050	2579025	Logo atrás estava a Índia, 14,3%, seguida pela Tailândia e pelas Filipinas.	O maior fornecedor de medicamentos foi o Canadá, seguido pela Índia, Tailândia e Filipinas.
1	3386401	3386434	Na quinta-feira, as autoridades evacuaram os moradores que vivem no canyon e fecharam a estrada que leva até lá.	As autoridades evacuaram os moradores e fecharam a estrada que leva ao Waterman Canyon.
1	1353170	1353189	Os ministros da UE foram convidados para a conferência, mas cancelados porque o sindicato está fechando as negociações sobre a reforma agrícola, disse Gerry Kiely, representante agrícola da UE em Washington.	Gerry Kiely, representante da agricultura da UE em Washington, disse que os ministros da UE foram convidados, mas cancelados porque o sindicato está fechando as negociações sobre a reforma agrícola.
0	2421171	2421092	Andrew Sugden, especialista em biologia evolutiva e editor-gerente internacional da Science, descreveu a descoberta como um &quot;marco ... essa pesquisa quebrou a barreira do tamanho de roedores&quot;.	Andrew Sugden, especialista em biologia evolutiva e editor-gerente internacional da Science, descreveu a descoberta como um &quot;marco&quot;.
1	894010	893837	Funcionários do North Carolina Speedway em Rockingham não foram encontrados.	Oficiais da NASCAR não foram encontrados para comentar na terça-feira.
0	979620	979602	O 4º Tribunal de Apelações do Circuito dos EUA abriu uma transcrição fortemente editada da sessão do tribunal de 3 de junho, na qual evidências classificadas foram discutidas fora do alcance do público.	O 4º Tribunal de Apelações do Circuito dos EUA em Richmond, Va. , divulgou a transcrição editada de uma audiência fechada em 3 de junho, que se seguiu a um processo público.
0	969188	969295	O índice 500 SPS mais amplo da Standard &amp; Poor&#39;s caiu 9,90 pontos, ou 0,99%, para 988,61.	O Nasdaq Composite Index, com tecnologia ligada, caiu 25,36 pontos, ou 1,53 por cento, para 1.628,26.
1	3238581	3238530	Palavras idênticas foram introduzidas no Senado na semana passada por três republicanos, Wayne Allard (Colorado), Jeff Sessions (Alabama) e Sam Brownback (Kansas).	Palavras idênticas foram introduzidas no Senado na semana passada por três republicanos: Wayne Allard, do Colorado, Jeff Sessions, do Alabama, e Sam Brownback, do Kansas.
1	1380479	1380626	O juiz principal William Rehnquist e o juiz Clarence Thomas foram os outros dois juízes dissidentes.	Sua dissidência foi acompanhada pelo juiz principal William H. Rehnquist e pelo juiz Clarence Thomas.
1	2805768	2805313	Os prisioneiros foram torturados e executados - seus ouvidos e couro cabeludo foram cortados por lembranças.	Eles frequentemente torturavam e fuzilavam prisioneiros, cortando ouvidos e couro cabeludo como lembrança.
1	1767361	1767157	Tropas dos EUA mataram quase duas dúzias de supostos militantes do Taliban depois de serem atacadas no sul do Afeganistão no mais recente de uma série desses ataques.	Soldados norte-americanos mataram cerca de duas dezenas de supostos militantes do Taliban no sul do Afeganistão depois que seu comboio foi atacado, disseram os militares no domingo.
1	1428158	1428275	Cerca de 25 países assinaram nos últimos quatro meses, e cerca de metade deles assinou nas últimas semanas.	Segundo a lista do Departamento de Estado, cerca de 25 países assinaram acordos bilaterais nos últimos quatro meses, cerca de metade nas últimas três semanas.
1	3271547	3271275	&quot;Os Estados Unidos saúdam um papel maior da OTAN na estabilização do Iraque&quot;, disse Powell, de acordo com o texto de observações preparadas vistas pela Reuters.	&quot;Os Estados Unidos congratulam-se com um papel maior da OTAN na estabilização do Iraque&quot;, disse Powell em discurso aos colegas ministros da Otan.
0	1598660	1598725	O conflito se concentra em uma proposta de alterar um fundo de desemprego francês para artistas que leva em consideração o tempo de inatividade entre os shows.	A França possui um fundo de desemprego exclusivo para artistas que leva em consideração o tempo de inatividade entre os shows.
1	1982137	1982082	A terapia de reposição hormonal que combina estrogênio e progestina duplica o risco de câncer de mama de uma mulher, segundo um estudo britânico com mais de um milhão de mulheres.	Um grande estudo britânico acrescentou evidências de que a terapia de reposição hormonal aumenta o risco de câncer de mama, especialmente quando as mulheres recebem uma combinação de estrogênio e progestina.
1	1277321	1277116	&quot;Passarei a ele [Cheney] que o Canadá ainda permanece como um fornecimento seguro, confiável e confiável de energia&quot;, disse Klein no domingo.	&quot;Transmitirei a ele que o Canadá ainda continua sendo um fornecimento seguro, confiável e confiável de energia&quot;.
1	2723203	2723167	&quot;É uma rede benigna onde esperamos atrair investidores e onde cada um de nós pode promover nosso interesse próprio esclarecido através da cooperação com outros&quot;.	É uma rede benigna em que esperamos atrair investidores e onde cada um de nós pode promover nosso interesse próprio esclarecido através da cooperação com outros &#39;&#39;, disse Goh.
1	1982755	1982770	O especialista adolescente Michael Cohen, que trabalhou no estudo, disse que os médicos trataram crianças de oito anos com anorexia - e que ele já tratou um menino de quatro anos.	O especialista em adolescentes Dr. Michael Cohen, que trabalhou no estudo, disse que os médicos trataram crianças de 8 anos com anorexia - e que ele já tratou um menino de 4 anos.
1	1775223	1775268	&quot;É óbvio que não estou andando tão bem quanto nos últimos anos&quot;, disse Armstrong em uma entrevista coletiva.	&quot;Eu acho que é óbvio que não estou pilotando tão bem quanto no passado.
1	841177	841437	Todos os infectados tiveram recente contato próximo com cães da pradaria.	Um dos infectados relatou ter contato recente com animais exóticos lá.
1	3133255	3133543	Em uma entrevista coletiva em Staten Island, a procuradora dos EUA Roslynn Mauskopf anunciou que assumiria a investigação do promotor William Murphy.	Na sexta-feira, a procuradora dos EUA Roslynn Mauskopf disse que assumiria a investigação do promotor William Murphy.
1	1984282	1984259	&quot;Quando falei com ele da última vez, pensei que era a conversa final com alguém?	Quando falei com ele da última vez, achei que era o fim de tudo?
1	2332399	2332291	A lenta e úmida Tempestade Tropical Henri banhou uma Flórida já encharcada na sexta-feira, trazendo fortes tempestades que testaram ainda mais lagos e rios já inchados.	A lenta e úmida tempestade tropical Henri inundou uma Flórida já encharcada na sexta-feira, provocando fortes chuvas em áreas onde lagos e rios estavam cheios a transbordar.
1	533680	533673	O caso consolidou numerosos processos de ação coletiva movidos contra a Rambus em 2001.	O caso consolidou várias ações coletivas declaradas movidas em 2001.
1	3035916	3035786	Ele acrescentou que &quot;não vamos progredir se não ampliarmos a barraca&quot;.	Ele acrescentou que os democratas não farão progresso se não ampliarmos a tenda.
1	316018	315837	O MTA argumentou que era necessário aumentar as tarifas para fechar um déficit de dois anos estimado em diferentes épocas que variava de menos de US $ 1 bilhão a US $ 2,8 bilhões.	O MTA argumentou que era necessário aumentar as tarifas para fechar um déficit de dois anos que, em momentos diferentes, era estimado em US $ 952 milhões ou US $ 2,8 bilhões.
0	1733129	1733137	Em 2040, a população do município deverá ser 985.066, em comparação com a população de 860.454 em 2000.	Até 2040, a população de Indiana deverá aumentar em cerca de 19%, para mais de 7,2 milhões de pessoas.
1	1803911	1803964	Dolores Mahoy, 68, de Colorado Springs, Colorado. , é alguém que pode ser ajudado pela legislação pendente no Congresso.	Dolores E. Mahoy, 68, de Colorado Springs é exatamente o tipo de pessoa que pode ser ajudada pela legislação pendente no Congresso.
0	2768381	2768348	O primeiro-ministro italiano Silvio Berlusconi, cujo país ocupa a presidência rotativa da UE, disse que estava preparado para convocar outra reunião de líderes no próximo mês.	O primeiro-ministro italiano Silvio Berlusconi, presidindo a cúpula, disse estar preparado para convocar uma reunião extra informal de líderes no próximo mês sobre a constituição, se necessário.
0	1595057	1595083	Mas a principal liderança da Jihad Islâmica na Faixa de Gaza negou o atentado, dizendo que o grupo ainda estava comprometido com o cessar-fogo.	A liderança do grupo em Gaza insistiu na terça-feira que ainda estava comprometida com o cessar-fogo.
0	377195	377203	Cox disse que a polícia do estado ainda ajudaria seu escritório na investigação, mas Sturdivant não estaria envolvido.	Na sexta-feira, as autoridades disseram que a polícia do estado lideraria a investigação.
1	3326084	3325993	O crânio é então perfurado, o cérebro aspirado e isso causa o colapso do crânio para que possa ser removido do canal de nascimento.	O crânio é então perfurado e o cérebro aspirado, causando o colapso do crânio e facilitando a passagem pelo canal de parto.
1	2764143	2764068	&quot;O acusador chegou ao hospital usando calcinha de malha amarela - com sêmen e esperma de outra pessoa, não o de Bryant&quot;, Mackey martelou triunfante.	&quot;O acusador chegou ao hospital usando calcinha com sêmen e esperma de outra pessoa, não o de Bryant, certo?&quot;
0	886548	886727	Shinseki se aposenta na quarta-feira, depois de 38 anos de carreira, incluindo combate no Vietnã e chefe dos esforços de manutenção da paz dos EUA na Bósnia.	A carreira de Shinseki incluiu combate no Vietnã e chefe dos esforços de manutenção da paz dos EUA na Bósnia.
1	1256514	1256639	Tornados, com até um metro de chuva e granizo do tamanho de melões atingiram o sul de Nebraska e o norte do Kansas, matando um homem e destruindo pelo menos quatro casas.	Até um pé de chuva e pelo menos sete tornados atingiram o sul de Nebraska e o norte do Kansas, matando um homem e destruindo pelo menos quatro casas.
1	1066675	1066696	Ele disse: &quot;Receio nesta ocasião o que aconteceu foram os pedaços do alfabeto que apoiavam o caso.	&quot;Receio que, nesta ocasião, o que aconteceu foi que os trechos do alfabeto que apoiavam o caso foram selecionados&quot;, disse ele.
1	2630546	2630578	Wall Street também estava esperando a fabricante de alumínio Alcoa Inc. AA.N para relatar ganhos após o fechamento.	Wall Street também estava esperando a fabricante de alumínio Alcoa Inc. (nyse: PEP - news - people) para relatar ganhos após o fechamento.
1	919973	919939	Duisenberg disse em entrevista ao canal de televisão alemão da Bloomberg News, divulgado na quarta-feira, que era muito cedo para discutir novos cortes nas taxas de juros para a zona do euro.	O presidente do Banco Central Europeu, Wim Duisenberg, disse em uma entrevista na televisão que era muito cedo para discutir novos cortes nas taxas de juros na zona do euro.
0	261466	261502	O número total de novos casos na China foi inferior a 100 pelo terceiro dia consecutivo.	Na segunda-feira, o número de casos de SARS na China passou de 5.000, atingindo um total de 5.013.
1	34763	34897	O Insp Insp Norman McKinlay disse que &quot;há evidências de que um ou mais corpos existiram nessa área&quot;.	O inspetor-chefe do detetive Norman McKinlay, que lidera a investigação, disse: &quot;Há evidências de que um ou mais corpos existiram nessa área.
0	2169156	2169356	Rosenthal se recusou a comentar a situação de Garrett na terça-feira, mas disse em comunicado: &quot;Tivemos uma grande negociação de contrato.	O criador e produtor executivo do programa, Phil Rosenthal, brincou em um comunicado: &quot;Tivemos uma grande negociação de contrato.
1	2631020	2631063	O presidente da FCC, Michael Powell, disse em comunicado que a decisão &quot;jogaria uma chave de macaco nos esforços da FCC para desenvolver uma política nacional de banda larga de vital importância&quot;.	Ele acrescentou que a decisão &quot;jogará uma chave de macaco nos esforços da FCC para desenvolver uma política nacional de banda larga de vital importância&quot;.
0	2146802	2146689	O policial SK Tonapi disse à Reuters que pelo menos 40 pessoas foram mortas e mais de 100 ficaram feridas.	O porta-voz do Ministério do Interior do Estado, Vasant Pitke, disse à Reuters que pelo menos 42 pessoas foram mortas e 112 feridas.
1	782069	782287	Marcou a quarta semana consecutiva e a nona vez este ano em que as taxas sobre essa hipoteca de referência caíram para um nível mais baixo semanal de todos os tempos.	As taxas de hipoteca em todo o país caíram novamente nesta semana, a nona vez que as taxas deste ano atingiram o nível mais baixo de todos os tempos.
0	598413	598370	Mas ainda tenho uma chance de lutar &quot;, disse Hewitt depois de lutar para vencer Davydenko por 6-3 4-6 6-3 7-6 (7-5) na quadra central.	&quot;Ainda não sou o favorito em brasa&quot;, disse Hewitt depois de lutar contra Davydenko por 6-3 4-6 6-3 7-6 (7-5) na quadra central.
1	2949404	2949439	Harris e Klebold mataram 12 alunos e um professor antes de tirar suas próprias vidas em 20 de abril de 1999.	Harris e Klebold mataram 12 alunos, um professor e eles mesmos na escola.
0	627204	627159	Ele também reafirmou seu desejo de resolver a crise nuclear norte-coreana pacificamente.	Mas a crise nuclear norte-coreana dominou seu tempo no cargo.
1	1528194	1528085	Então eles se mudaram para dentro da mesquita e começaram a atirar nas pessoas &#39;&#39;, disse ele à Associated Press.	&quot;Então eles se mudaram para dentro da mesquita e começaram a atirar nas pessoas&quot;.
0	1598385	1598301	&quot;Tudo foi decidido com antecedência&quot;, disse um dos homens, Thierry Falise, fotógrafo belga, quando chegou a Bangcoc.	&quot;Foi uma zombaria total da justiça, uma paródia&quot;, disse Thierry Falise, fotógrafo belga, quando chegou aqui.
0	1091525	1091318	Da mesma forma, o título de 30 anos &lt;US30YT = RR&gt; caiu 1-11 / 32, com um rendimento de 4,38%, acima dos 4,30%.	O bônus de 30 anos US30YT = RR saltou 20/32, elevando seu rendimento para 4,14%, de 4,18%.
1	222638	222492	A empresa está nos estágios iniciais de teste do medicamento para artrite reumatóide.	A empresa também está testando seu medicamento contra o câncer Rituxan para uso em pacientes com artrite reumatóide.
1	3276666	3276656	Prevê-se que os gastos em P&amp;D sejam de US $ 4,4 bilhões no ano, em comparação com a expectativa anterior de US $ 4,3 bilhões.	Os gastos com pesquisa e desenvolvimento devem ser de US $ 4,4 bilhões no ano, em comparação com a expectativa anterior de US $ 4,3 bilhões.
1	684851	684559	Vários parentes das vítimas australianas do ataque estavam no tribunal para testemunhar o processo, mas poucos balineses compareceram ao julgamento.	Vários parentes das vítimas australianas do ataque estavam sentados na primeira fila do tribunal, mas poucos balineses compareceram ao julgamento.
0	2242377	2242625	A nota de referência de 10 anos US10YT = RR caiu 16/32 no preço, enviando seu rendimento para 4,48%, ante 4,42% no final da quinta-feira.	O rendimento da nota do Tesouro a 10 anos aumentou para 4.46% de 4.42% no final de quinta-feira.
1	1721054	1721069	O California Farm Bureau não retornou imediatamente as ligações em busca de comentários.	O California Farm Bureau não respondeu imediatamente à decisão de terça-feira.
1	1693475	1693420	Os spreads dos títulos corporativos dos EUA abriram mais apertados no geral na terça-feira, mas os títulos das empresas de tabaco aumentaram significativamente após uma decisão legal adversa sobre a Philip Morris EUA.	Os spreads dos títulos corporativos dos EUA terminaram em maior parte em meio à queda do Tesouro na terça-feira, enquanto os títulos das empresas de tabaco aumentaram significativamente após uma decisão judicial adversa da Philip Morris nos EUA.
0	339203	339611	Esse pacote incluía aumentos nas vendas e nos impostos de renda da cidade.	Ele também se opõe aos aumentos de impostos sobre vendas e pessoais no pacote.
1	1119244	1119355	Os compradores podem comprar um desktop carregado com Windows e Office por US $ 298, excluindo impostos, segundo o relatório.	Os compradores agora podem escolher um desktop carregado com Windows e Office por 12.390 baht (US $ 298), excluindo impostos, segundo o relatório.
1	1655915	1655425	Não é apenas o planeta mais antigo conhecido, mas também o mais distante.	Os astrônomos encontraram o planeta mais antigo e mais distante conhecido no universo.
0	861289	861467	Quando perguntado onde estavam as armas, Rice disse: &#39;&#39; Este é um programa que foi construído para ocultar.	&quot;O fato é que este foi um programa que foi construído para ocultar.
1	1513825	1513801	Eles foram identificados pelo consultório médico do condado de Tarrant como o irmão de Melena, Angel Melena, 25 anos, e Narcisco Del Angel Lozano, 34.	O Serviço de Examinadores Médicos do Condado de Tarrant identificou os passageiros falecidos no local como Angel Melena, 25, e Narcisco Del-Angel Lozano, 34.
0	2182281	2182333	Os inspetores das Nações Unidas descobriram traços de urânio altamente enriquecido perto de uma instalação nuclear iraniana, aumentando as preocupações de que o país possa ter um programa secreto de armas nucleares.	NAÇÕES UNIDAS, 26 de agosto Os inspetores internacionais encontraram vestígios de urânio altamente enriquecido em uma instalação iraniana, de acordo com um novo relatório confidencial distribuído hoje.
0	458141	458283	Nelson recebeu uma falta técnica com 2: 46 para ir no primeiro trimestre.	Nelson encarou o árbitro Joey Crawford durante um timeout com 2: 46 restantes no primeiro quarto e San Antonio liderando por 26 a 16.
