index	sentence1	sentence2	label
1105	Segundo a Administração de Segurança e Saúde Ocupacional, a fábrica foi inspecionada em outubro, citada por violações de segurança e multada em cerca de US $ 10.000.	Segundo a Administração de Segurança e Saúde Ocupacional, a fábrica foi inspecionada em outubro e multada por violações de segurança.	entailment
1106	A Iscor, fabricante sul-africana de ferro e aço, anunciou planos para desenvolver uma mini-usina siderúrgica na Baía Saldanha, na costa oeste do país, em parceria com a estatal Corporação de Desenvolvimento Industrial.	A fabricante de aço sul-africana Iscor planeja desenvolver uma mini-mill.	entailment
1107	Para escrever "The Persians", que abre quinta-feira no Aurora Theatre em Berkeley, Ellen McLaughlin passou seis dias. Dada a direção da política externa dos EUA, diz McLaughlin, as lições de "Os persas" são particularmente cruciais hoje, 2.500 anos depois de terem sido escritas.	"Os persas" foi escrito por Ésquilo.	not_entailment
1108	Christopher Hitchens o chamou de "Bin Ladenist" e Cathy Young publicou no The Boston Globe que ele "culpa as vítimas do terrorismo" quando lança um romance como Snowball's Chance, um envio mordaz da Animal Farm de George Orwell, que ele inspirou para escrever depois dos ataques terroristas de 11 de setembro. "As claras referências ao 11 de setembro no final apocalíptico só podem trazer descrédito ao nome de Orwell nos EUA", escreveu William Hamilton, o executor literário britânico da propriedade de Orwell. Esse processo já havia começado: foi revelado que Orwell deu ao Ministério das Relações Exteriores britânico uma lista de pessoas que ele suspeitava serem "cripto-comunistas e companheiros de viagem", rotulando alguns deles como judeus e homossexuais. "Eu realmente queria explodir esse livro", disse Reed ao The New York Times. "Eu queria minar completamente."	Cathy Young é o autor de "Chance de bola de neve".	not_entailment
1109	No entanto, 58% dos americanos expressaram sua satisfação com o desempenho profissional do presidente. 44% apoiaram Nixon no início da investigação sobre Watergate.	Embora 58% dos americanos estejam insatisfeitos com o desempenho de Clinton, 44% consideraram o trabalho de Nixon adequado no início do escândalo de Watergate.	not_entailment
1110	A maconha está disponível gratuitamente na Holanda para venda em "cafeterias" em pequenas quantidades. O custo de cinco gramas, a quantia máxima que pode ser comprada legalmente, é de cerca de 0,50 libras (19 dólares), o suficiente para produzir cerca de uma dúzia de cigarros.	Na Holanda, cinco gramas de maconha podem ser legalmente mantidos em posse.	entailment
1111	A Suíça ratificou acordos bilaterais com os membros da União Européia em março de 2004, mas os novos membros (Chipre, República Tcheca, Estônia, Hungria, Letônia, Lituânia, Malta, Polônia, Eslováquia e Eslovênia) não foram incluídos no acordo.	A Lituânia pretende introduzir o uso do euro como moeda oficial em 1º de janeiro de 2007.	not_entailment
1112	Existem mais de 4.000 crianças de rua na capital Ulan Bator.	A população de Ulan Bator é de 4.000.	not_entailment
1113	Em toda a África, meninos e meninas acordam todas as manhãs como crianças aqui na área de Washington DC. As crianças não são diferentes; eles fazem tarefas, comem, praticam esportes e vão à escola. Ou seja, se eles puderem sobreviver às picadas de mosquito que transmitem os parasitas mortais da malária. Esses parasitas matam cerca de 3.000 crianças por dia na África. Embora a malária tenha sido praticamente esquecida nos Estados Unidos, continua sendo a principal causa de morte de crianças menores de 5 anos na África, matando aproximadamente 1 milhão de pessoas por ano.	A malária é generalizada na África.	entailment
1114	O jornalista da CBS Harry Reasoner está voltando para sua cidade natal em Iowa para se casar no sábado.	O jornalista da CBS Harry Reasoner nasceu em Iowa.	entailment
1115	As líderes de torcida australianas foram instruídas hoje a encobrir suas mentiras sob chamadas da Gymnastics Australia, pois acreditam que isso incentiva as meninas a serem autoconscientes. Nerine Cooper, chefe da Gymnastics Australia, disse ao Sunday Telegraph: "Não queremos que as meninas se sintam pressionadas a perder peso por causa dos uniformes". Lisa Ince, chefe da Sydney Professional Dancers, discordou. "É realmente ridículo, se o pensamento é que um diafragma é ofensivo, todas as escolas de dança e clubes de atletismo enfrentariam as mesmas restrições", disse ela. A proibição afetará cerca de 150 equipes registradas na Gymnastics Australia.	Lisa Ince é a chefe da Sydney Professional Dancers.	entailment
1116	Para esses pacientes, o uso regular de aspirina diminuiu significativamente o risco de derrames ou ataques cardíacos fatais e não fatais.	As pessoas experimentaram efeitos adversos enquanto tomavam aspirina.	not_entailment
1117	A situação está sendo monitorada pela Organização Mundial da Saúde, mas diz que "é muito cedo para saber se o vírus está mudando de maneira a sinalizar o início de uma pandemia de gripe humana", diz Maria Cheng, porta-voz da OMS. "É um isolado de um único vírus da Turquia. A amostra sugere que o vírus pode estar mais inclinado a se ligar às células humanas do que às células animais, mas não há evidências de que esteja se tornando mais infeccioso. Se começássemos a ver muito mais amostras de Na Turquia, com essa mutação e vendo o vírus mudar, estaríamos mais preocupados. "	A Organização Mundial da Saúde está sediada na Turquia.	not_entailment
1118	Bountiful chegou após o fim da guerra, navegando para a Baía de São Francisco em 21 de agosto de 1945. Bountiful foi então designado como navio hospital em Yokosuka, Japão, partindo de São Francisco em 1 de novembro de 1945.	Bountiful chegou a São Francisco em agosto de 1945.	entailment
1119	Rodriguez disse aos detetives que nunca tocou na mochila queimada, que estava carregada com tubos de plástico cheios de pólvora e BBs.	A mochila em chamas continha tubos de plástico cheios de pólvora e BBs.	entailment
1120	Olsen pagou US $ 20 milhões pela viagem espacial, mas diz que no futuro as viagens espaciais provavelmente se tornarão tão rotineiras quanto as viagens aéreas hoje.	As viagens aéreas custam US $ 20 milhões.	not_entailment
1121	Um coelho macho é chamado de dólar e uma fêmea é chamada de corça, assim como o cervo.	Um coelho fêmea é chamado de dólar.	not_entailment
1122	"Somente seus camaradas o vêem; trocamos mensagens entre si para compartilhar planos. Também vamos ao campo de batalha juntos. Na verdade, nos encontramos muito raramente, apenas para consultas importantes. É difícil para alguém conhecer o próprio Bin Laden agora, mas sabemos ele ainda está vivo ", disse Dadullah. Dadullah também afirma que existem "centenas" de homens-bomba preparados e prontos para atacar as forças de manutenção da paz da OTAN no Afeganistão e que os americanos "colherão a safra por um longo tempo", dizendo também que o Taliban e a Al-Qaeda receberão " vingança "nos Estados Unidos, dentro ou fora do Afeganistão.	Dadullah é um talibã.	not_entailment
1123	Billy Werber, terceiro jogador da base da Major League Baseball, morreu aos 100 anos. Werber morreu de causas naturais na quinta-feira, 22 de janeiro de 2009, em um centro de vida assistida em Charlotte, Carolina do Norte. Ele foi transferido para lá depois que sua saúde se deteriorou há um mês. Seu filho disse que, quando admitido, Werber se recusava a comer alimentos sólidos e só bebia líquidos. "Ele simplesmente se recusou a comer e esse era o seu plano", disse Bill Werber Jr. à Associated Press. Ele acrescentou que seu pai estava "afiado até quatro semanas atrás".	Werber morreu na Carolina do Norte aos 100 anos de idade.	entailment
1124	Também é relatado que os traficantes do Canadá lançam suas cargas de maconha através da fronteira em áreas remotas (geralmente sem o conhecimento dos proprietários rurais), atravessam os Estados Unidos sem drogas, depois recuperam a maconha e continuam nos sites de distribuição dos EUA.	A maior parte da maconha que entra nos Estados Unidos vem do Canadá.	not_entailment
1125	A Geoscience Australia disse que o terremoto de 5,3 não gerou um tsunami. O terremoto de 2004 no Oceano Índico, que teve magnitude 9,0, provocou uma série de tsunamis letais em 26 de dezembro de 2004 que mataram mais de 270.000 pessoas, tornando-o o tsunami mais mortal da história.	Um tsunami é uma série de ondas criadas quando um corpo de água se desloca rapidamente em grande escala.	not_entailment
1126	Em 1969, ele elaborou o relatório propondo a expulsão do partido do grupo Manifesto. Em 1984, após a morte de Berlinguer, Natta foi eleita secretária do partido.	Natta apoiou o grupo Manifesto.	not_entailment
1127	Levy Mwanawasa, presidente da Zâmbia, morreu ontem aos 59 anos. Ele morreu em um hospital de Paris na França. Sua morte foi anunciada inicialmente por um membro da família anônimo. Mais tarde, foi confirmado na televisão pelo vice-presidente Rupiah Banda. Mwanawase sofreu um derrame no Egito em junho deste ano para uma cúpula da União Africana, após o que ele foi levado para a França. Sua condição de repente se deteriorou na segunda-feira.	O governo da Zâmbia ordenou plantar batatas.	not_entailment
1128	Fitzgerald revelou que ele foi um dos vários oficiais que disseram a Libby em junho de 2003 que Valerie Plame, esposa do ex-embaixador Joseph Wilson, trabalhava para a CIA.	Joseph Wilson trabalhou para a CIA.	not_entailment
1129	Além da família, o serviço memorial contou com a participação de atores e atrizes que trabalharam com Ledger, incluindo Cate Blanchett, que atuou com Ledger no bio-filme de Bob Dylan, I'm Not There. Blanchett falou dos tempos que compartilhou com Ledger em Nova York e Los Angeles. Os outros oradores incluíram seus pais, irmã e Neil Armfield, diretor do último filme australiano de Ledger, Candy. Uma Williams emocional, usava óculos escuros e um vestido branco com detalhes pretos, não estava acompanhada por sua filha Matilda. Williams agarrou o braço da irmã mais velha de Ledger, Kate.	Williams tem uma filha chamada Matilda.	entailment
1130	Os primeiros números primos de Mersenne são 3, 7, 31, 127 e 8191. Esses números levaram várias semanas para serem verificados, usando diferentes softwares e hardwares. Cada número foi verificado independentemente por vários membros da equipe de verificação do GIMPS, usando sistemas de 16 núcleos de diferentes configurações. Os dois números primos foram anunciados pelo GIMPS em 16 de setembro. Antes dessas duas descobertas, os dois primeiros números primos conhecidos anteriormente foram descobertos pelos professores da UCMO Curtis Cooper e Steven Boone, no Missouri, Estados Unidos, e seu registro durou quase três anos. Historicamente, os números primos descobertos pelo GIMPS são maiores que os encontrados anteriormente. A única outra exceção foi quando o 29º Mersenne prime foi descoberto após o 30º e o 31º foram encontrados. Fundado pelo graduado do MIT George Woltman em 1996, o GIMPS encontrou 12 primos de Mersenne, ou cerca de um por ano, em média.	Steve Boone é um membro do GIMPS.	not_entailment
1131	Sir Ian Blair, comissário da Polícia Metropolitana, disse, ontem à noite, que seus policiais estavam "brincando de meias", mas admitiu que estavam "correndo contra o tempo" para rastrear os homens-bomba.	Sir Ian Blair trabalha para a Polícia Metroplitana.	entailment
1132	A atenção renovada à guerra surgiu quando ativistas da paz, acampados perto da fazenda do presidente, aguardavam uma apresentação no domingo à noite pelo ícone do movimento pela paz Joan Baez.	A cantora folk Joan Baez levou sua última mensagem anti-guerra no domingo à cidade adotada pelo presidente Bush, apoiando manifestantes da guerra no Iraque acampados perto de seu rancho.	not_entailment
1133	A Casa Branca não reagiu à ameaça doméstica da Al Qaeda antes de 11 de setembro de 2001.	Casa Branca ignorou a ameaça de ataque	entailment
1134	Os cientistas descobriram tecido ósseo mole de um Tiranossauro Rex conhecido como MOR 1125, encontrado em uma formação de arenito em Montana. O MOR 1125 tinha 18 anos quando morreu, 65 milhões de anos atrás. Tecido semelhante a um dinossauro nunca foi encontrado antes, pois todos os restos encontrados até agora foram fomentados. O tecido ainda contém estruturas microscópicas semelhantes a vasos sanguíneos e células. A comparação entre as estruturas encontradas no T-rex e uma avestruz moderna mostra uma notável semelhança. Os resultados foram duplicados com um hadrossauro de 80 milhões de anos e dois outros tiranossauros. A descoberta foi relatada na edição de hoje da Science. Resultados semelhantes ao filme popular "Jurassic Park" são improváveis, pois a recuperação do DNA do tecido é improvável. Os resultados permanecem surpreendentes, no entanto, e testes com anticorpos que reagem ao colágeno mostram que o tecido ainda pode conter proteínas. "Em última análise, se pudéssemos estabelecer composição química, teríamos idéias sobre todos os tipos de coisas: dieta, maturidade sexual, se o espécime é do sexo masculino ou feminino", disse o paleontologista Hans-Dieter Sues.	O paleontólogo Hans-Dieter Sues e outros cientistas descobriram um osso T Rex em Montana.	not_entailment
1135	Um gorila macho escapou de sua jaula no zoológico de Berlim e enviou visitantes aterrorizados correndo para se esconder, disse o zoológico ontem.	Um gorila escapou de sua jaula em um zoológico na Alemanha.	entailment
1136	Duas pessoas ficaram feridas em ataques de dinamite perpetrados nesta noite contra duas agências bancárias nesta cidade colombiana do noroeste.	Duas agências bancárias foram atacadas com dinamite.	entailment
1137	Um intérprete afegão, empregado pelos Estados Unidos, também foi ferido.	Um intérprete trabalhou para o Afeganistão.	not_entailment
1138	A pesquisa mais recente realizada pela pesquisa de mercado da NOP em janeiro revelou que 61% dos britânicos se opõem à adesão ao euro.	A introdução do euro foi contrária.	entailment
1139	A descoberta do instituto ocorreu depois que ele se propôs a examinar a crença de Thür de que uma tumba octogonal nos restos da cidade romana de Éfeso continha o corpo de Arsinöe. De acordo com os textos romanos, a cidade, onde hoje é a Turquia, é onde Arsinöe foi banido após ser derrotado em uma luta pelo poder contra Cleópatra e seu então amante, Júlio César. Dizia-se que Arsinöe havia sido assassinada depois que Cleópatra, agora com Marco Antônio após a morte de César, ordenou ao general romano que matasse seu irmão mais novo para impedir futuras tentativas no trono egípcio.	A rainha Cleópatra ordenou o assassinato de sua irmã.	entailment
1140	Todos os anos, Israel prende pessoas simplesmente porque se recusam a prestar serviço militar por razões de consciência.	As pessoas estão dispostas a arriscar a prisão em vez de prestar serviço militar.	entailment
1141	Depois que o avião da SkyWest pousou, o Sistema de Segurança da Área de Movimento do Aeroporto (AMASS) alertou e o controlador de tráfego aéreo transmitiu "Hold, Hold, Hold" à tripulação de vôo da SkyWest, na tentativa de parar a aeronave antes da pista 1L. A equipe da SkyWest aplicou a frenagem máxima que resultou na parada do avião no meio da pista 1L. Enquanto isso acontecia, o capitão do vôo 4912 da Republic Airlines assumiu o controle da aeronave desde o primeiro oficial, percebeu que a aeronave estava viajando rápido demais para parar e iniciou uma decolagem imediata. De acordo com a tripulação da SkyWest 5741, a aeronave da Republic Airlines sobrevoou a aeronave em 30 a 50 pés. A Federal Aviation Administration classificou o incidente como um erro operacional.	O NTSB é responsável por investigar acidentes de transporte nos Estados Unidos.	not_entailment
1142	O conselho da Marks & Spencer analisará novamente a oferta crescente de compra da Philip Green.	Philip Green tenta assumir a Marks & Spencer.	entailment
1143	Um forte defensor do "caminho italiano para o socialismo", ele estava perto de Enrico Berlinguer, e ganhou uma posição no secretariado do partido. Em 1969, ele elaborou o relatório propondo a expulsão do partido do grupo Manifesto. Em 1984, após a morte de Berlinguer, Natta foi eleita secretária do partido.	Natta apoiou o socialismo italiano.	entailment
1144	Depois de insultar o comitê da ONU, insinuando que eram irrelavantes, Bush mal teve aprovação do Congresso para usar "força / guerra" se Hussein não permitiu acesso irrestrito a inspeções - e os navios de guerra foram colocados no lugar no Golfo.	Hussein dá aos inspetores da ONU acesso irrestrito.	not_entailment
1145	Sua família negou firmemente as acusações.	As acusações foram negadas por sua família.	entailment
1146	Seu último lançamento, Together Through Life, alcançou o primeiro lugar 38 anos e cinco meses após seu último sucesso nas paradas, New Morning, em 1970. O cantor e compositor americano de 67 anos agora detém o recorde de maior diferença entre álbuns solo número um. É o sétimo número um no Reino Unido de Dylan, seu 33º álbum de estúdio e seu 53º álbum, incluindo compilações e trilhas sonoras. Ele alcançou o primeiro lugar com The Freewheelin 'Bob Dylan, lançado em 1964. Gennaro Castaldo, do HMV, disse: "É evidente que Dylan está passando por um de seus momentos de zeitgeist, quando uma nova geração de fãs se junta a seus seguidores mais estabelecidos para apreciar seu legado musical. . "	Gennaro Castaldo tem 67 anos.	not_entailment
1147	O plano nunca foi elaborado em papel, mas discutido verbalmente, principalmente entre o Primeiro Ministro Pibul e o Ministro Britânico em Bangcoc.	Pibul era o ministro em Bangkok.	not_entailment
1148	A Honda também divulgou um vídeo em que um robô humanóide chamado Asimo era operado por uma pessoa usando o capacete. Afirmou-se que o funcionário estava pensando em levantar a mão direita, após o que Asimo moveu o braço direito. A Honda afirma que pode levar algum tempo até que a tecnologia esteja pronta para entrar em operação devido a dificuldades como a responsabilidade do cérebro humano de se distrair, criando padrões de pensamento mistos. Um problema relacionado é a quantidade de foco exigida pelo operador. "Os usos práticos ainda estão no futuro." disse o executivo da Honda Research Institute no Japão, Yasuhisa Arai. "Estou falando sobre sonhos hoje."	Yasuhisa Arai é funcionário do Honda Research Institute Japan.	entailment
1149	O Serviço de Marechal dos Estados Unidos, trabalhando em conjunto com quase 960 outras agências policiais, concluiu recentemente uma operação de uma semana, a Operação FALCON, que conseguiu prender 10.340 fugitivos nos Estados Unidos e em outros lugares. Outras varreduras regionais foram realizadas antes; mas este foi o primeiro de seu tipo no nível nacional e resultou no maior número de prisões já registradas em uma única operação.	A Operação Condor foi um genocídio e uma campanha de contraterrorismo implementada pelas ditaduras de direita que dominaram o Cone Sul na América Latina entre as décadas de 1950 e 1980.	not_entailment
1150	Os telefones celulares de cartão de crédito agora fornecidos em algumas aeronaves não interferem nos sistemas da aeronave porque estão conectados a uma "estação base" especial que foi projetada para receber e transmitir com segurança sinais de rádio na aeronave.	Os telefones celulares podem interferir nos sistemas da aeronave.	not_entailment
1151	WASHINGTON - Kirk Kerkorian, o magnata bilionário e principal acionista da General Motors Corp., disse sexta-feira que as montadoras Renault SA e Nissan Motor Co. estão interessadas em comprar uma participação significativa na GM e incluir a montadora Detroit em sua aliança. A empresa de investimentos da Kerkorian, Tracinda Corp., disse ao presidente e CEO da GM, Rick Wagoner, em uma carta que a Renault e a Nissan estão receptivas à idéia de incluir a General Motors em sua parceria e comprar "uma participação minoritária significativa" na montadora.	Rick Wagoner é um dos principais acionistas da GM.	not_entailment
1152	O Departamento de Segurança Interna dos Estados Unidos anunciou a concessão de uma doação de US $ 3 milhões à Universidade Rutgers para liderar um consórcio pesquisando análise avançada de informações e tecnologias computacionais para proteger os Estados Unidos. Pelo acordo, Rutgers também coordenará uma equipe de quatro centros universitários da Universidade do Sul da Califórnia, da Universidade de Illinois em Urbana-Champaign e da Universidade de Pittsburgh. Os planos exigem um total de US $ 10,2 milhões em financiamento ao longo de três anos para a Rutgers e essas instituições, a fim de avançar nos esforços que visam identificar padrões comuns de inúmeras fontes de informação.	A Universidade Rutgers receberá uma concessão de US $ 3 milhões.	entailment
1153	Os ensaios clínicos envolvem 240 pacientes em 10 centros, sendo cada paciente questionado três vezes.	Os ensaios clínicos envolvem uma média de 200 pacientes por ensaio.	not_entailment
1154	A rede de televisão americana "CNN" informou que as autoridades do Departamento de Defesa Americano (Pentágono) recomendarão interromper o ataque ao Iraque ao presidente Bill Clinton nesta noite, sábado.	A CNN informou que autoridades do Pentágono disseram que o presidente Clinton é obrigado a parar o bombardeio no Iraque.	not_entailment
1155	NOVA YORK - (Business Wire) A Pfizer Inc anunciou hoje que se tornou a primeira empresa farmacêutica a ser credenciada pela Associação para a Acreditação de Programas de Proteção à Pesquisa em Humanos (AAHRPP) por garantir a proteção de seres humanos que participam de estágios clínicos clínicos ensaios. A acreditação AAHRPP foi concedida às unidades de pesquisa clínica (CRUs) da Pfizer em New Haven, CT, Bruxelas, Bélgica e Cingapura, onde a empresa conduz a maior parte de sua pesquisa clínica de Fase I. Para obter o credenciamento, a Pfizer participou de um rigoroso exame de 15 meses das práticas de pesquisa clínica nessas unidades.	A Pfizer é uma empresa farmacêutica.	entailment
1156	O próprio mecanismo de pesquisa da Microsoft (MSFT) substituirá permanentemente a tecnologia de busca do Yahoo (YHOO) usada no site do MSN da Microsoft.	A tecnologia do Yahoo ainda será usada.	not_entailment
1157	Um dos dois homens "libertados" no sábado, Mohammed Dawoud, 19, de Willesden, noroeste de Londres, comparecerá perante a corte de magistrados de Horseferry Road, hoje acusada de posse de documentos de identidade falsificados, informou a polícia.	Willesden comparecerá hoje à corte dos magistrados de Horseferry Road.	not_entailment
1158	Esta pesquisa de opinião foi realizada nos dias 6 e 7 de outubro e incluiu uma seção transversal de 861 adultos com uma margem de erro estimada em 4%.	A pesquisa foi realizada nos dias 6 e 7 de outubro e incluiu um segmento de 861 pessoas com margem de erro estimada em 4%.	entailment
1159	LIMA, Peru - Um líder da oposição venezuelana que se diz vítima de perseguição política pelo governo do presidente Hugo Chávez solicitou asilo político no Peru nesta terça-feira, disse um de seus advogados. Manuel Rosales, principal opositor de Chávez, foi acusado de corrupção na Venezuela, mas diz que seu julgamento não seria justo. O advogado Javier Valle-Riestra disse que há "evidências convincentes" apoiando seu caso de asilo e que o Ministério das Relações Exteriores do Peru deve convocar Rosales para explicar seu pedido dentro de uma semana. O ministro das Relações Exteriores do Peru, Jose Antonio Garcia Belaunde, disse na terça-feira que Rosales entrou no Peru como turista em 4 de abril.	Rosales perdeu uma corrida presidencial para Chávez em 2006.	not_entailment
1160	Dois outros fuzileiros, Tyler Jackson e John Jodka III, já se declararam culpados de agressão agravada e conspiração para obstruir a justiça e foram sentenciados a 21 e 18 meses, respectivamente.	Tyler Jackson foi condenado a 18 meses.	not_entailment
1161	As milícias da FMLN sabotaram as linhas de energia ao longo da estrada que liga Nueva Concepcion à rodovia do tronco norte a partir de 1800 em 12 de agosto.	As linhas de energia foram atacadas pela FMLN.	entailment
1162	Moscou (URSS), 12 de julho de 89 (PRAVDA) - Sangue está fluindo na Colômbia, onde no ano passado, segundo estatísticas oficiais, havia 4.600 vítimas de violência política, incluindo Jaime Pardo Leal (presidente do comitê nacional de coordenação da Colômbia), cerca de 30 deputados e muitos conselheiros e prefeitos municipais.	Cerca de 30 deputados foram mortos em 12 de julho de 89.	not_entailment
1163	Em 1954, em um gesto de amizade para marcar o 300º aniversário da união ucraniana com a Rússia, a premier soviética Nikita Khrushchev deu a Crimeia à Ucrânia.	A Crimeia tornou-se parte da Ucrânia em 1954.	entailment
1164	A NUCOR, o principal grupo de mini-mills de aço dos EUA, deve expandir bastante a capacidade de produção em uma planta em Crawfordsville, Indiana, que abalou a indústria pelo uso de uma nova e radical tecnologia.	O novo processo de fundição fina abalou a indústria siderúrgica.	not_entailment
1165	A Agência Internacional de Energia Atômica (AIEA) se reúne em Viena em 19 de setembro.	A Agência Internacional de Energia Atômica realiza uma reunião em Viena.	entailment
1166	Helicópteros de ataque, chinooks, veículos blindados, guindastes e um carro de bombeiros cercaram o grupo.	Houve um ataque de Chinook.	not_entailment
1167	A procissão fúnebre foi para a sede do Programa das Nações Unidas para o Desenvolvimento em Bagdá, onde os frequentadores do funeral exibiam faixas denunciando os americanos como "Inimigos de Deus".	A procissão fúnebre foi direcionada para a sede do PNUD em Bagdá, onde foram vistos sinais denunciando os americanos como "inimigos de Deus".	entailment
1168	O Painel Interacademy on International Issues (IAP), uma rede global das academias de ciências do mundo, divulgou uma declaração pedindo aos pais e professores que forneçam às crianças 'os fatos sobre a origem e evolução da vida na Terra'. A declaração é assinada por 67 das 92 academias membros da organização e observa que em algumas escolas ao redor do mundo "teorias testáveis" sobre a evolução estão sendo "ocultadas, negadas ou confusas por teorias não testáveis pela ciência".	Os cientistas querem que as crianças aprendam a evolução.	entailment
1169	Se você estiver se divertindo, visite nossa área de jogos para jogar bilhar, navegar na Internet ou simplesmente sentar e relaxar com um bom livro da nossa extensa biblioteca. Como alternativa, alivie os músculos cansados, dores e dores com uma massagem balinesa.	A massagem tradicional balinesa é uma terapia onde predominam as técnicas de empurrar.	not_entailment
1170	O ator de 42 anos estava do lado de fora de um cinema no centro de Leicester Square, em Londres, fazendo entrevistas à imprensa, domingo, quando um homem esguichou Cruise com uma pistola de água disfarçada de microfone, informou a Polícia Metropolitana de Londres.	Cruise estava na Leicester Square quando foi esguichado com água.	entailment
1171	O Federal Bureau of Investigation iniciou uma investigação independente das circunstâncias logo depois que a Casa Branca deixou claro que o presidente Bill Clinton considerava a espionagem industrial uma ameaça particular aos interesses econômicos dos EUA.	O presidente Clinton acha que a espionagem industrial é uma ameaça ao bem-estar dos Estados Unidos.	entailment
1172	Todos os alimentos geneticamente modificados, incluindo soja ou óleo de milho produzido a partir de soja e milho GM, e ingredientes alimentares, devem ser rotulados.	As empresas que vendem alimentos geneticamente modificados não precisam de etiquetas.	not_entailment
1173	O Índice Composto da Bolsa de Valores das Filipinas subiu 0,1 por cento, para 1573,65.	O Índice Composto da Bolsa de Valores das Filipinas subiu.	entailment
1174	A venda foi feita para pagar a fatura de US $ 27,5 bilhões da Yukos, a Yuganskneftegaz foi originalmente vendida por US $ 9,4 bilhões a uma empresa pouco conhecida Baikalfinansgroup, que mais tarde foi comprada pela estatal russa Rosneft.	Rosneft pertencia ao Estado russo.	entailment
1175	A ex-estrela do tênis Vitas Gerulaitis morreu dessa maneira em setembro, devido a um acúmulo letal de monóxido de carbono relacionado à instalação defeituosa de um aquecedor de propano.	Vitas Gerulaitis morreu de envenenamento por monóxido de carbono.	entailment
1176	E, embora Carrie Prejean não consiga entrar na história como a pior resposta de concurso da história (essa desonra pode ser a Miss Carolina do Sul da Carolina do Sul dos EUA, de 2007), sua resposta pode ter sido redigida um pouco mais eloquentemente. Ela respondeu: "Eu acho ótimo que os americanos possam escolher um ou outro. Vivemos em uma terra em que você pode escolher casamento do mesmo sexo ou casamento oposto e, você sabe, no meu país e na minha família, acho que Eu acredito que um casamento deve ser entre um homem e uma mulher. Não há ofensa a ninguém lá fora, mas foi assim que fui criado e é assim que acho que deveria ser entre um homem e uma mulher. " .	Carrie Prejean é Miss California.	not_entailment
1177	Agradeço aos trinta chefes que responderam à minha pergunta sobre licença de maternidade. Claramente, a quantidade de licença de maternidade oferecida aos professores de escolas internacionais varia muito de escola para escola.	A licença de maternidade varia na Europa.	not_entailment
1178	Nagin defendeu seu plano de devolver até 180.000 pessoas à cidade, dentro de uma semana e meia, apesar das preocupações com a escassez de água potável e as águas da enchente poluídas.	Cerca de 180.000 pessoas poderiam retornar dentro de 10 dias a uma cidade que continha 460.000 antes do furacão Katrina.	not_entailment
1179	O pedido de desenvolvimento para um restaurante McDonald's em Minyama, na Sunshine Coast de Queensland, na Austrália, foi rejeitado pelo Conselho Regional de Sunshine Coast. "Derrubamos um Hungry Jack's no Nicklin Way por causa do código incômodo", disse o conselheiro da divisão Chris Thompson. "Já temos um McDonald's 24 horas em Mooloolaba, a apenas um quilômetro de distância, e já existem problemas [anti-sociais] naquele local".	O Conselho Regional de Sunshine Coast aceitou os planos de desenvolvimento do McDonald's na Austrália.	not_entailment
1180	Entre os locais fascinantes da cidade estão o Independence Hall, onde a Declaração de Independência foi assinada, e um dos principais símbolos de liberdade da América, o Liberty Bell, localizado no Congress Hall.	A Declaração de Independência dos EUA está localizada no Independence Hall.	not_entailment
1181	O comissário da Polícia Metropolitana de Londres, Sir Ian Blair, confirmou que houve três pequenas explosões em trens de metrô nas estações Warren Street, Oval e Shepherd's Bush, e outra pequena explosão em um ônibus nº 26 na Hackney Road, em Bethnal Green. O Serviço de Ambulância de Londres não encontrou feridos, mas uma pessoa se reportou a um hospital local. Ainda não se sabe se isso está conectado às explosões.	A polícia informa que houve uma explosão na estação de metrô.	entailment
1182	Os gastos dos consumidores americanos mergulharam em junho.	O custo do consumidor dos Estados Unidos caiu em junho.	not_entailment
1183	As substâncias que nossa empresa utiliza não deixam manchas, não têm cheiro desagradável e não são tóxicas.	Nossas substâncias removem manchas.	not_entailment
1184	Segundo o diretor Kim Ki-duk O maior problema para os americanos entenderem filmes coreanos é que todos os filmes de ação têm o mesmo enredo. Por exemplo, o filme 'Speed' com Keanu Reeves.	O filme 'Speed' foi dirigido por Jan De Bont.	not_entailment
1185	A revista disse que o número de bilionários em todo o mundo aumentou 102 pessoas em 2006, para 793, um número recorde, em grande parte devido à alta das bolsas de valores globais. O patrimônio líquido total saltou 18%, para US $ 2,6 trilhões.	O número de bilionários aumenta.	entailment
1186	A divisão siderúrgica da Broken Hill Proprietary, o grupo de recursos australiano e a North Star steel, parte do grupo de propriedade privada da Cargill nos EUA, estão se unindo para construir e operar uma nova mini-usina de aço no centro-oeste dos EUA.	A Broken Hill Proprietary, da Austrália, e a North Star Steel, dos EUA, construirão e operarão uma no meio-oeste dos EUA.	entailment
1187	O salto de Beamon foi um recorde mundial que eclipsou o recorde anterior em 21 3/4 polegadas. O salto ainda permanece como um recorde olímpico e permaneceu como um recorde mundial até Mike Powell pular 29 '4 1/2 "no Campeonato Mundial de 1991 em Tóquio.	2,45 m é o recorde mundial no salto em altura.	not_entailment
